OBJECTID,InspectionStatus,SURVEY_DATE,PARID,ADDR,FRONTAGE,DEPTH,AREA_SQFT,AREA_ACRES,LAND_VAL,BLDG_VAL,TTL_VAL,ZONING,CURR_USE,LICENSE,PREF_USE,SECND_USE,REC_PRICE,COMMENTS,NBRHD,WARD_2012,LUC,STNUMB,STNUMB2,STDIR,STNAME,STTYPE,Z_,MODIFIED_BY,LAST_MODIFIED,STATUSSINCESURVEY,SHAPE_STArea(),SHAPE_STLength()
2998,Y,2016-06-21 04:00:00,6762605,GREAT PL,39,119,4639,0.1065,3120,None,None,U-1,7, ,11,12,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,4959.69580078,339.671317479
2999,Y,2016-06-21 04:00:00,6762606,GREAT PL,39,107,4173,0.0958,2940,None,None,U-1,7, ,11,12,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,4616.83361816,317.707580647
3000,Y,2016-06-21 04:00:00,6762639,CUYAHOGA VALLEY LINE,None,None,3311,0.076,2270,None,None,U-1,7, ,11,12,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,CUYAHOGA VALLEY LINE,None,None,ROZENDA,2017-02-21 11:58:00,None,3455.27685547,280.920827693
3001,Y,2016-06-14 04:00:00,6762607,GREAT PL,42,120,5040,0.1157,3240,None,None,U-1,7, ,11,0,None,None,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,5284.54663086,332.863364748
3002,Y,2016-06-21 04:00:00,6762608,GREAT PL,32,120,3842,0.0882,2840,None,None,U-1,7, ,11,12,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,4535.93444824,315.639693882
3003,Y,2016-06-21 04:00:00,6762609,GREAT PL,31,113,3502,0.0804,5410,None,None,U-1,7, ,11,12,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,3586.85913086,290.761610638
3004,Y,2016-06-21 04:00:00,6762638,GREAT PL,None,None,1786,0.041,1220,None,None,U-1,7, ,11,12,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,1680.58239746,241.816032773
3005,Y,2016-06-21 04:00:00,6762641,GREAT PL,None,None,3006,0.069,2060,None,None,U-1,7, ,11,12,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,3468.26940918,283.669809814
3006,Y,2016-06-21 04:00:00,6762610,GREAT PL,41,100,4099,0.0941,5820,None,None,U-1,7, ,11,12,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,4136.5345459,288.424425937
3007,Y,2016-06-21 04:00:00,6762611,GREAT PL,40,100,3999,0.0918,5750,None,None,U-1,7, ,11,12,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,4036.69787598,285.80793037
3008,Y,2016-06-21 04:00:00,6762612,GREAT PL,38,113,4295,0.0986,2980,None,None,U-1,7, ,11,12,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,4265.00085449,299.428490307
3009,Y,2016-06-14 04:00:00,6762626,GREAT PL,58,106,6146,0.1411,7220,None,None,U-1,7, ,11,0,None,None,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,6659.77380371,343.537348037
3010,Y,2016-06-21 04:00:00,6762625,GREAT PL,41,115,4713,0.1082,3130,None,None,U-1,7, ,11,12,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,4971.72680664,332.374175705
3011,Y,2016-06-21 04:00:00,6762624,GREAT PL,41,130,5332,0.1224,3340,None,None,U-1,7, ,11,12,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,5627.01464844,364.294393408
3012,Y,2016-06-21 04:00:00,6762623,700 GREAT PL,46,142,6534,0.15,3700,None,None,U-1,7, ,11,12,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,700,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,6865.78613281,391.234118674
3013,Y,2016-06-21 04:00:00,6762627,GREAT PL,44,100,4400,0.101,3020,None,None,U-1,7, ,11,12,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,4099.3293457,286.848551539
3014,Y,2016-06-21 04:00:00,6762628,GREAT PL,38,99,3764,0.0864,5600,None,None,U-1,7, ,11,12,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,3811.11022949,276.591994191
3015,Y,2016-06-21 04:00:00,6762629,GREAT PL,38,99,3764,0.0864,5600,None,None,U-1,7, ,11,12,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,3803.81982422,276.208232115
3016,Y,2016-06-21 04:00:00,6762630,GREAT PL,46,100,4600,0.1056,3090,None,None,U-1,7, ,11,12,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,4632.35070801,292.637028765
3017,Y,2016-06-21 04:00:00,6762631,GREAT PL,58,154,8934,0.2051,4440,None,None,U-1,7, ,11,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,8718.14379883,416.930342796
3018,Y,2016-06-14 04:00:00,6762637,GREAT PL,38,122,4635,0.1064,3110,None,None,U-1,8, ,8,0,None,See adjacent parcel for pic ,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,4662.35998535,310.806299483
3019,Y,2016-06-21 04:00:00,6762613,GREAT PL,38,125,4748,0.109,3150,None,None,U-1,7, ,11,12,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,4670.23168945,319.708038788
3020,Y,2016-06-21 04:00:00,6762614,GREAT PL,38,131,4979,0.1143,3220,None,None,U-1,7, ,11,12,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,4974.70422363,336.255414809
3021,Y,2016-06-21 04:00:00,6762615,GREAT PL,50,135,6752,0.155,3800,None,None,U-1,7, ,11,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,6768.50219727,373.435445582
3022,Y,2016-06-21 04:00:00,6762619,GREAT PL,40,111,4439,0.1019,3020,None,None,U-1,7, ,11,12,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,4473.49951172,303.896081796
3023,Y,2016-06-21 04:00:00,6762642,GREAT PL,None,None,784,0.018,540,None,None,U-1,7, ,11,12,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,776.015014648,236.140890964
3024,Y,2016-06-21 04:00:00,6762620,GREAT PL,42,130,5458,0.1253,3380,None,None,U-1,7, ,11,12,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,5496.70422363,359.94430545
3025,Y,2016-06-21 04:00:00,6762621,GREAT PL,32,121,3872,0.0889,2870,None,None,U-1,7, ,11,12,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,3879.61425781,308.43375747
3026,Y,2016-06-14 04:00:00,6762622,HICKORY ST,48,110,5279,0.1212,3320,None,None,U-1,7, ,11,0,None,None,Elizabeth Park Valley,W1,640,None,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,5300.26293945,319.556532757
3027,Y,2016-06-14 04:00:00,6762643,GREAT PL,None,None,9278,0.213,6360,None,None,U-1,10, ,10,0,None,None,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,9392.52038574,387.660078796
3028,Y,2016-06-14 04:00:00,6762644,GREAT PL,None,None,56062,1.287,38410,None,None,U-1,8, ,8,0,None,None,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,53554.2750244,1124.20764275
3029,Y,2016-06-14 04:00:00,6762645,GREAT PL,None,None,14549,0.334,9970,None,None,U-1,8, ,8,0,None,See previous parcel for pic ,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,14325.5592041,831.111621918
3030,Y,2016-06-14 04:00:00,6762646,GREAT PL,None,None,6621,0.152,4540,None,None,U-1,8, ,8,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,6501.73010254,332.00685571
3031,Y,2016-06-14 04:00:00,6762647,GREAT PL,None,None,58065,1.333,39790,None,None,U-1,7, ,8,0,None,None,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,61103.4959717,1238.47767959
3032,Y,2016-06-21 04:00:00,6762640,GREAT PL,None,None,7536,0.173,5160,None,None,U-1,7, ,11,12,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,GREAT,PL,None,ROZENDA,2017-02-21 11:58:00,None,7445.42260742,460.867570771
3033,Y,2016-06-20 04:00:00,6822192,234 FERNDALE AVE,180,127,22860,0.5248,21160,20980,None,U-1,8, ,8,0,None,"Heavily wooded area, see adjacent parcels for pic ",Elizabeth Park Valley,W1,640,234,None,None,FERNDALE,AVE,None,ROZENDA,2017-02-21 11:58:00,None,23044.6108398,607.672026997
3034,Y,2016-06-20 04:00:00,6821161,NORTH ST,45,146,6569,0.1508,940,None,None,U-1,7, ,11,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,W,NORTH,ST,None,ROZENDA,2017-02-21 11:58:00,None,6868.9107666,392.064236928
3035,Y,2016-06-13 04:00:00,6711463,208 N HOWARD ST,None,None,4596,0.1055,3790,None,None,U-3,8, ,8,0,None,None,Elizabeth Park Valley,W5,640,208,None,N,HOWARD,ST,None,ROZENDA,2017-02-21 11:58:00,None,7806.14367676,533.883226862
3036,Y,2016-06-14 04:00:00,6838779,24 OAKDALE CT,40,75,3001,0.0689,13600,None,None,U-1,7, ,7,4,None,None,Highland Square,W1,640,24,None,None,OAKDALE,CT,None,ROZENDA,2017-02-21 11:58:00,None,2851.04833984,231.619896683
3037,Y,2016-06-14 04:00:00,6762878,353 HICKORY ST,75,239,17925,0.4115,8360,None,None,U-1,7, ,11,0,None,None,Elizabeth Park Valley,W1,640,353,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,17975.2091064,630.029329982
3038,Y,2016-06-20 04:00:00,6762933,311 HICKORY ST,77,142,10934,0.251,15600,None,None,U-1,7, ,11,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,311,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,11407.9050293,454.419680983
3039,Y,2016-06-20 04:00:00,6843771,N WALNUT ST,None,None,5288,0.1214,6310,None,None,U-1,7, ,7,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,500,None,None,N,WALNUT,ST,None,ROZENDA,2017-02-21 11:58:00,None,5899.90722656,333.875896096
3040,Y,2016-06-20 04:00:00,6837611,HICKORY ST,35,117,4095,0.094,6510,None,None,U-1,7, ,11,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,500,None,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,4130.44042969,305.804035503
3041,Y,2016-06-20 04:00:00,6821172,NORTH ST,89,115,10237,0.235,6080,None,None,U-1,7, ,11,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,W,NORTH,ST,None,ROZENDA,2017-02-21 11:58:00,None,9345.9432373,399.323824863
3042,Y,2016-06-20 04:00:00,6748099,N WALNUT ST,64,122,7806,0.1792,5860,None,None,U-1,7, ,7,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,500,None,None,N,WALNUT,ST,D,ROZENDA,2017-02-21 11:58:00,None,8399.88000488,412.448453137
3043,Y,2016-06-20 04:00:00,6803314,N WALNUT ST,48,142,6817,0.1565,8310,None,None,U-4,7, ,7,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,500,None,None,N,WALNUT,ST,D,ROZENDA,2017-02-21 11:58:00,None,7060.48620605,409.092495821
3044,Y,2016-06-20 04:00:00,6821128,83 W NORTH ST,46,104,4783,0.1098,7980,None,None,U-1,7, ,7,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,83,None,W,NORTH,ST,None,ROZENDA,2017-02-21 11:58:00,None,4098.44250488,296.298375967
3045,Y,2016-06-20 04:00:00,6829927,N MAPLE ST,48,177,8494,0.195,1850,None,None,U-1,8, ,11,0,None,"Should be added as rear of lots off Hickory St, see adjacent parcels for pic ",Elizabeth Park Valley,W1,640,None,None,N,MAPLE,ST,D,ROZENDA,2017-02-21 11:58:00,None,8552.0144043,453.369811659
3046,Y,2016-06-14 04:00:00,6809182,HICKORY ST,122,117,14275,0.3277,3410,None,None,U-1,7, ,11,0,None,Heavily wooded area ,Elizabeth Park Valley,W1,500,None,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,14394.3145752,480.084443125
3047,Y,2016-06-20 04:00:00,6843140,N MAPLE ST,84,155,13020,0.2989,6150,None,None,U-1,8, ,11,8,None,"Heavily wooded area, see adjacent parcels for pic ",Elizabeth Park Valley,W1,500,None,None,N,MAPLE,ST,D,ROZENDA,2017-02-21 11:58:00,None,13861.6650391,490.422560575
3048,Y,2016-06-20 04:00:00,6843138,N MAPLE ST,48,150,7200,0.1653,1710,None,None,U-1,8, ,11,8,None,"Heavily wooded area, see adjacent parcels for pic ",Elizabeth Park Valley,W1,500,None,None,N,MAPLE,ST,None,ROZENDA,2017-02-21 11:58:00,None,7204.24768066,397.887079174
3049,Y,2016-06-20 04:00:00,6835110,HICKORY ST,74,59,4365,0.1002,6760,None,None,U-1,8, ,8,12,None,"Heavily wooded area, see adjacent parcels for pic ",Elizabeth Park Valley,W1,640,None,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,4188.05041504,267.079269935
3050,Y,2016-06-20 04:00:00,6835111,HICKORY ST,60,103,6181,0.1419,7910,None,None,U-1,8, ,8,12,None,"Heavily wooded area, see adjacent parcels for pic ",Elizabeth Park Valley,W1,640,None,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,5689.48876953,312.927502226
3051,Y,2016-06-20 04:00:00,6702340,HICKORY ST,39,117,4565,0.1048,1370,None,None,U-1,8, ,11,8,None,"Heavily wooded area, see adjacent parcels for pic ",Elizabeth Park Valley,W1,500,None,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,4576.46984863,313.771484576
3052,Y,2016-06-20 04:00:00,6817484,HICKORY ST,115,141,16213,0.3722,7200,None,None,U-1,8, ,11,8,None,"Heavily wooded area, see adjacent parcels for pic ",Elizabeth Park Valley,W1,500,None,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,16741.3487549,527.613642499
3053,Y,2016-06-20 04:00:00,6843077,HICKORY ST,50,170,8499,0.1951,6490,None,None,U-1,8, ,11,8,None,"Heavily wooded area, see adjacent parcels for pic ",Elizabeth Park Valley,W1,500,None,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,8714.31005859,444.675418744
3054,Y,2016-06-20 04:00:00,6709972,HICKORY ST,46,136,6255,0.1436,7970,None,None,U-1,8, ,11,8,None,"Heavily wooded area, see adjacent parcels for pic ",Elizabeth Park Valley,W1,500,None,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,6972.8626709,396.754212405
3055,Y,2016-06-20 04:00:00,6815278,N WALNUT ST,71,60,4260,0.0978,3840,None,None,U-1,7, ,7,0,None,See adjacent parcels  for pic ,Elizabeth Park Valley,W1,640,None,None,N,WALNUT,ST,None,ROZENDA,2017-02-21 11:58:00,None,3262.78369141,227.666959995
3056,Y,2016-06-20 04:00:00,6735120,N MAPLE ST,45,195,8773,0.2014,1860,None,None,U-4,8, ,8,0,None,"Heavily wooded area that should remain as buffer to rr tracks, see adjacent parcels for pic ",Elizabeth Park Valley,W1,640,None,None,N,MAPLE,ST,D,ROZENDA,2017-02-21 11:58:00,None,6907.39233398,458.09134156
3057,Y,2016-06-20 04:00:00,6807002,N WALNUT ST,42,123,5166,0.1186,7310,None,None,U-4,7, ,7,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,500,None,None,N,WALNUT,ST,D,ROZENDA,2017-02-21 11:58:00,None,5330.76196289,360.952728562
3058,Y,2016-06-20 04:00:00,6841655,89 W NORTH ST,45,7,314,0.0072,1540,None,None,U-1,7, ,7,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,89,None,W,NORTH,ST,None,ROZENDA,2017-02-21 11:58:00,None,1137.67236328,175.68803704
3059,Y,2016-06-20 04:00:00,6835101,HUBBARD ST,40,165,6599,0.1515,1910,None,None,U-1,8, ,8,0,None,Heavily wooded area with topo problems ,Elizabeth Park Valley,W1,640,None,None,None,HUBBARD,ST,None,ROZENDA,2017-02-21 11:58:00,None,6607.36340332,406.140767299
3060,Y,2016-06-20 04:00:00,6822154,HUBBARD ST,40,165,6599,0.1515,1910,None,None,U-1,8, ,12,0,None,"Heavily wooded area, see adjacent parcels for pic ",Elizabeth Park Valley,W1,640,None,None,None,HUBBARD,ST,None,ROZENDA,2017-02-21 11:58:00,None,6161.87756348,398.77699139
3061,Y,2016-06-20 04:00:00,6830158,N MAPLE ST,40,132,5279,0.1212,6010,None,None,U-1,8, ,8,0,None,"Heavily wooded area with topo problems, see adjacent parcels for pic ",Elizabeth Park Valley,W1,640,None,None,N,MAPLE,ST,None,ROZENDA,2017-02-21 11:58:00,None,5386.96350098,348.639813144
3062,Y,2016-06-20 04:00:00,6822256,HUBBARD ST,40,165,6599,0.1515,1910,None,None,U-1,8, ,12,0,None,"Heavily wooded area, see adjacent parcels for pic",Elizabeth Park Valley,W1,640,None,None,None,HUBBARD,ST,None,ROZENDA,2017-02-21 11:58:00,None,6797.07287598,409.892998583
3063,Y,2016-06-20 04:00:00,6751900,FERNDALE AVE,53,147,7793,0.1789,10320,None,None,U-1,8, ,8,0,None,"Heavily wooded area, see adjacent parcels for pic ",Elizabeth Park Valley,W1,640,None,None,None,FERNDALE,AVE,None,ROZENDA,2017-02-21 11:58:00,None,7661.72692871,396.884427766
3064,Y,2016-06-20 04:00:00,6751898,FERNDALE AVE,50,146,7301,0.1676,9920,None,None,U-1,8, ,8,0,None,"Heavily wooded area, see adjacent parcels for pic ",Elizabeth Park Valley,W1,640,None,None,None,FERNDALE,AVE,None,ROZENDA,2017-02-21 11:58:00,None,6970.47302246,385.627302646
3065,Y,2016-06-14 04:00:00,6714244,HICKORY ST,65,70,4552,0.1045,4010,None,None,U-1,7, ,11,0,None,Heavily wooded area ,Elizabeth Park Valley,W1,640,None,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,7160.50610352,360.856992559
3066,Y,2016-06-20 04:00:00,6843610,N WALNUT ST,55,92,5062,0.1162,1660,None,None,U-1,7, ,11,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,N,WALNUT,ST,None,ROZENDA,2017-02-21 11:58:00,None,5215.22387695,302.533113122
3067,Y,2016-06-14 04:00:00,6860896,197 HICKORY ST,82,140,11478,0.2635,11650,None,None,U-1,7, ,11,0,None,Heavily wooded area ,Elizabeth Park Valley,W1,670,197,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,11660.447998,447.650999296
3068,Y,2016-06-14 04:00:00,6860902,171 HICKORY ST,74,135,9988,0.2293,10900,None,None,U-1,7, ,11,0,None,Heavily wooded area ,Elizabeth Park Valley,W1,640,171,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,11049.7563477,433.6071787
3069,Y,2016-06-21 04:00:00,6763005,HICKORY,60,196,11761,0.27,11870,None,None,U-1,7, ,11,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,11940.4910889,514.227535583
3070,Y,2016-06-21 04:00:00,6763006,HICKORY,60,263,15782,0.3623,12500,None,None,U-1,7, ,11,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,15812.5449219,649.455078145
3071,Y,2016-06-21 04:00:00,6763007,HICKORY,60,273,16379,0.376,12500,None,None,U-1,7, ,11,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,16442.5705566,670.315172132
3072,Y,2016-06-14 04:00:00,6763010,HICKORY,69,126,8695,0.1996,10410,None,None,U-1,7, ,11,8,None,None,Elizabeth Park Valley,W1,640,None,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,9524.66223145,410.684222646
3073,Y,2016-06-20 04:00:00,6763011,HICKORY,65,125,8124,0.1865,9960,None,None,U-1,7, ,11,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,8204.42797852,382.467638828
3074,Y,2016-06-21 04:00:00,6763012,HICKORY,84,112,9409,0.216,10890,None,None,U-1,7, ,11,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,9425.56665039,391.807800037
3075,Y,2016-06-21 04:00:00,6763013,HICKORY,70,120,8398,0.1928,10150,None,None,U-1,7, ,11,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,8401.85266113,390.360208211
3076,Y,2016-06-21 04:00:00,6763014,HICKORY,77,144,11086,0.2545,11790,None,None,U-1,7, ,11,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,11112.029541,454.886462861
3077,Y,2016-06-20 04:00:00,6829782,SILVER ST,76,94,16322,0.3747,3980,None,None,U-1,7, ,11,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,SILVER,ST,None,ROZENDA,2017-02-21 11:58:00,None,15186.1538086,594.967481607
3078,Y,2016-06-14 04:00:00,6762932,301 HICKORY ST,73,174,12702,0.2916,16780,None,None,U-1,7, ,11,8,None,Heavily wooded area ,Elizabeth Park Valley,W1,640,301,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,12984.1064453,506.807528498
3079,Y,2016-06-20 04:00:00,6763023,293 HICKORY ST,67,180,12062,0.2769,16440,None,None,U-1,7, ,11,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,293,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,12095.255249,515.687364623
3080,Y,2016-06-20 04:00:00,6763020,317 HICKORY ST,70,207,14488,0.3326,17380,None,None,U-1,7, ,11,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,317,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,14528.9871826,553.821620395
3081,Y,2016-06-21 04:00:00,6763008,HICKORY,60,188,11282,0.259,11660,None,None,U-1,7, ,11,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,11299.0570068,498.106668517
3082,Y,2016-06-21 04:00:00,6763009,HICKORY,60,174,10441,0.2397,11240,None,None,U-1,7, ,11,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,640,None,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,10497.960083,471.397884438
3083,Y,2016-06-20 04:00:00,6860904,155 HICKORY ST,70,180,12602,0.2893,12150,None,None,U-1,7, ,11,0,None,See adjacent parcels for pic ,Elizabeth Park Valley,W1,670,155,None,None,HICKORY,ST,None,ROZENDA,2017-02-21 11:58:00,None,13768.458252,534.155625973
3084,Y,2016-06-20 04:00:00,6822943,N MAPLE ST,70,150,10498,0.241,6050,None,None,U-1,8, ,8,0,None,"Heavily wooded area with topo problems, see adjacent parcels for pic ",Elizabeth Park Valley,W1,640,None,None,N,MAPLE,ST,None,ROZENDA,2017-02-21 11:58:00,None,10676.336792,469.173940517
