OBJECTID,JUR,PARID,TAXYR,LLINE,LTYPE,CODE,SEQ,CUR,WHO,WEN,WHOCALC,WENCALC,STATUS,FRONACT,FRONEFF,DEPTH,DEPTBL,DEPFACT,SF,ACRES,UNITS,EXMPPCT,EXMPVAL,OSIZE,ORATE,OINCR,ODECR,BSIZE,BRATE,BINCR,BDECR,INFL1,INFL2,INFLU,ZONING,LCODEMOD,NMOD,ZMOD,LMOD,SMOD,UMOD,SFACT,COMRES,PRICE,ADJFACT,CLASS,AGFLG,CHGRSN,NOTE1,USER1,DEACTIVAT,SALEKEY,IASW_ID,TRANS_ID,UPD_STATUS
1506490,000,1503728,2017,2,A,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:26:39,3,None,None,None,None,1.0,145055.0,3.33,None,None,0.0,None,None,None,None,1,10500,10500,10500,20,None,-40,None,0,309,0,0,0,0,None,N,20980.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97023e+008,None,None
1506491,000,1503729,2017,1,A,22,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:34:02,3,None,None,None,None,1.0,43560.0,1.0,None,None,None,None,None,None,None,1,26250,26250,26250,20,None,None,None,0,309,0,0,0,0,None,N,26250.0,1.0,None,None,None,None,None,None,None,1.97023e+008,None,None
1506492,000,1503729,2017,2,A,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:34:02,3,None,None,None,None,1.0,69260.0,1.59,None,None,5250.0,None,None,None,None,1,10500,10500,10500,20,None,-50,None,0,309,0,0,0,0,None,N,8350.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97023e+008,None,None
1506493,000,1503730,2017,1,A,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:45:31,3,None,None,None,None,1.0,43560.0,1.0,None,None,47030.0,None,None,None,None,1,27500,13750,13750,20,None,80,None,0,304,0,0,0,0,None,N,47030.0,0.949999988079,None,None,None,None,TomCalpAdjust,None,None,1.97076e+008,None,None
1506494,000,1503730,2017,2,A,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:45:31,3,None,None,None,None,1.0,120661.0,2.77,None,None,0.0,None,None,None,None,1,5500,5500,5500,20,None,42,None,0,304,0,0,0,0,None,N,20550.0,0.949999988079,None,None,None,None,TomCalpAdjust,None,None,1.97076e+008,None,None
1506495,000,1503731,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:42:38,3,141.0,141,133,150,0.939999997616,18753.0,0.4305,None,None,24120.0,None,None,None,None,100,225,110,110,None,None,None,None,0,203,0,0,0,0,None,N,24120.0,0.949999988079,None,None,None,None,TomCalpAdjust,None,None,1.97076e+008,None,None
1506496,000,1503732,2017,1,F,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:45:31,3,15.0,15,195,150,1.12000000477,2925.0,0.0671,None,None,2710.0,None,None,None,None,100,45,23,23,None,None,None,None,0,203,0,0,0,0,None,N,2710.0,0.949999988079,None,None,None,None,TomCalpAdjust,None,None,1.97076e+008,None,None
1506497,000,1503733,2017,1,A,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,None,None,None,None,1.0,43560.0,1.0,None,None,71780.0,None,None,None,None,1,72500,36250,36250,None,None,None,None,0,313,0,0,0,0,None,N,71780.0,0.990000009537,None,None,None,None,TomCalpAdjust,None,None,1.97076e+008,None,None
1506498,000,1503734,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,180.0,180,190,150,1.11000001431,34200.0,0.7851,None,None,36550.0,None,None,None,None,120,225,110,110,None,None,None,None,0,237,0,0,0,0,None,N,36550.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.97076e+008,None,None
1506499,000,1503735,2017,1,A,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:29:48,3,None,None,None,None,1.0,43560.0,1.0,None,None,30230.0,None,None,None,None,1,32500,16250,16250,None,None,None,None,0,305,0,0,0,0,None,N,30230.0,0.930000007153,None,None,None,None,TomCalpAdjust,None,None,1.97076e+008,None,None
1506716,000,1702318,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:40:10.000001,3,92.0,92,153,150,1.00999999046,14076.0,0.3231,None,None,69810.0,None,None,None,None,90,775,390,390,None,None,None,None,0,197,0,0,0,0,None,N,69810.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.97121e+008,None,None
1506717,000,1702319,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,92.0,92,142,150,0.97000002861,13064.0,0.2999,None,None,67050.0,None,None,None,None,90,775,390,390,None,None,None,None,0,197,0,0,0,0,None,N,67050.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.97121e+008,None,None
1506718,000,1702320,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,91.0,91,137,150,0.949999988079,12467.0,0.2862,None,None,65300.0,None,None,None,None,90,775,390,390,None,None,None,None,0,197,0,0,0,0,None,N,65300.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.97121e+008,None,None
1506719,000,1702321,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:51:44,3,90.0,90,136,150,0.949999988079,12240.0,0.281,None,None,64940.0,None,None,None,None,90,775,390,390,None,None,None,None,0,197,0,0,0,0,None,N,64940.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.97121e+008,None,None
1506720,000,1702322,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:42:54.000001,3,90.0,90,136,150,0.949999988079,12240.0,0.281,None,None,64940.0,None,None,None,None,90,775,390,390,None,None,None,None,0,197,0,0,0,0,None,N,64940.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.9712e+008,None,None
1506721,000,1702323,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:42:55,3,90.0,90,136,150,0.949999988079,12240.0,0.281,None,None,64940.0,None,None,None,None,90,775,390,390,None,None,None,None,0,197,0,0,0,0,None,N,64940.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.9712e+008,None,None
1506722,000,1702324,2017,1,A,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:26:57,3,None,None,None,150,1.0,23348.0,0.536,None,None,50800.0,None,None,None,None,1,67500,33750,33750,None,None,None,None,0,312,0,0,0,0,None,N,50800.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.9712e+008,None,None
1506723,000,1702325,2017,1,A,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,None,None,None,None,1.0,18596.0,0.4269,None,None,47190.0,None,None,None,None,1,67500,33750,33750,None,None,None,None,0,312,0,0,0,0,None,N,47190.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.9712e+008,None,None
1506724,000,1702326,2017,1,A,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,None,None,None,None,1.0,24289.0,0.5576,None,None,51520.0,None,None,None,None,1,67500,33750,33750,None,None,None,None,0,312,0,0,0,0,None,N,51520.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.9712e+008,None,None
1506725,000,1702327,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:30:07,3,97.0,97,193,150,1.12000000477,18721.0,0.4298,None,None,81940.0,None,None,None,None,90,775,390,390,20,None,3,None,0,197,0,0,0,0,None,N,81940.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.9712e+008,None,None
1506726,000,1702328,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:39:55,3,90.0,90,215,150,1.14999997616,19350.0,0.4442,None,None,78610.0,None,None,None,None,90,775,390,390,None,None,None,None,0,197,0,0,0,0,None,N,78610.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.9712e+008,None,None
1506727,000,1702329,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:26:57,3,91.0,91,132,150,0.939999997616,12012.0,0.2758,None,None,64610.0,None,None,None,None,90,775,390,390,None,None,None,None,0,197,0,0,0,0,None,N,64610.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.9712e+008,None,None
1506728,000,1702330,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:35:41.000001,3,100.0,100,129,150,0.930000007153,12900.0,0.2961,None,None,67120.0,None,None,None,None,90,775,390,390,None,None,None,None,0,197,0,0,0,0,None,N,67120.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.9712e+008,None,None
1506729,000,1702331,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,92.0,92,181,150,1.10000002384,16652.0,0.3823,None,None,76030.0,None,None,None,None,90,775,390,390,None,None,None,None,0,197,0,0,0,0,None,N,76030.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.9712e+008,None,None
1506730,000,1702332,2017,1,A,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:35:41.000001,3,None,None,None,None,1.0,19785.0,0.4542,None,None,48100.0,None,None,None,None,1,67500,33750,33750,None,None,None,None,0,312,0,0,0,0,None,N,48100.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.9712e+008,None,None
1506731,000,0214289,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:39:58,3,50.0,50,119,150,0.889999985695,5950.0,0.1366,None,None,25590.0,None,None,None,None,50,575,290,290,None,None,None,None,0,125,0,0,0,0,None,N,25590.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97043e+008,None,None
1506732,000,0214290,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:39:58,3,60.0,60,90,150,0.769999980927,5400.0,0.124,None,None,21510.0,None,None,None,None,40,575,290,290,None,None,None,None,0,108,0,0,0,0,None,N,21510.0,0.97000002861,None,None,None,None,TomCalpAdjust,None,None,1.97043e+008,None,None
1506733,000,0214291,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:48:42,3,59.0,59,105,150,0.829999983311,6195.0,0.1422,None,None,19210.0,None,None,None,None,50,425,210,210,None,None,None,None,0,122,0,0,0,0,None,N,19210.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97043e+008,None,None
1506734,000,0214292,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:51:34,3,50.0,50,171,150,1.07000005245,8550.0,0.1963,None,None,29160.0,None,None,None,None,40,625,310,310,None,None,None,None,0,109,0,0,0,0,None,N,29160.0,0.97000002861,None,None,None,None,TomCalpAdjust,None,None,1.97043e+008,None,None
1506735,000,0214293,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:45:51,3,50.0,50,140,150,0.959999978542,7000.0,0.1607,None,None,20400.0,None,None,None,None,50,425,210,210,None,None,None,None,0,122,0,0,0,0,None,N,20400.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97043e+008,None,None
1506736,000,0214294,2017,1,F,01,1,Y,CINDYM,2017-01-10 14:39:08.000001,None,None,3,50.0,50,148,150,0.990000009537,7400.0,0.1699,None,None,20830.0,None,None,None,None,50,425,210,210,None,None,None,None,0,122,0,0,0,0,None,N,20830.0,0.990000009537,None,None,None,None,TomCalpAdjust,None,None,1.97043e+008,None,None
1506737,000,0214299,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:48:42,3,50.0,50,150,150,1.0,7500.0,0.1722,None,None,25730.0,None,None,None,None,50,525,260,260,None,None,None,None,0,124,0,0,0,0,None,N,25730.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.97043e+008,None,None
1506738,000,0214300,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:48:42,3,50.0,50,285,150,1.19000005722,14250.0,0.3271,None,None,30610.0,None,None,None,None,50,525,260,260,None,None,None,None,0,124,0,0,0,0,None,N,30610.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.97043e+008,None,None
1506739,000,0214300,2017,2,A,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:48:42,3,None,None,None,None,1.0,11761.0,0.27,None,None,2510.0,None,None,None,None,1,9500,9500,9500,None,None,None,None,0,308,0,0,0,0,None,N,2510.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.97045e+008,None,None
1506938,000,0214987,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:29:33,3,33.0,33,120,150,0.889999985695,3960.0,0.0909,None,None,20350.0,None,None,None,None,50,575,290,290,None,None,None,None,0,125,0,0,0,0,None,N,20350.0,0.959999978542,None,None,None,None,TomCalpAdjust,None,None,1.97053e+008,None,None
1506939,000,0214988,2017,1,F,09,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,25.0,25,102,150,0.819999992847,2550.0,0.0585,None,None,3220.0,None,None,None,None,50,105,53,53,None,None,None,None,0,124,0,0,0,0,None,N,3220.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97053e+008,None,None
1506940,000,0214988,2017,2,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,40.0,40,120,150,0.889999985695,4800.0,0.1102,None,None,21050.0,None,None,None,None,50,525,260,260,None,None,None,None,0,124,0,0,0,0,None,N,21050.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97053e+008,None,None
1506941,000,0214989,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:26:25,3,50.0,50,109,150,0.850000023842,5450.0,0.1251,None,None,24550.0,None,None,None,None,40,675,340,340,None,None,None,None,0,110,0,0,0,0,None,N,24550.0,0.949999988079,None,None,None,None,TomCalpAdjust,None,None,1.97052e+008,None,None
1506942,000,0214990,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:51:02,3,104.0,104,133,150,0.939999997616,13832.0,0.3175,None,None,41750.0,None,None,None,None,50,575,290,290,None,None,None,None,0,125,0,0,0,0,None,N,41750.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97052e+008,None,None
1506943,000,0214991,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,40.0,40,120,150,0.889999985695,4800.0,0.1102,None,None,20470.0,None,None,None,None,40,575,290,290,None,None,None,None,0,108,0,0,0,0,None,N,20470.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97052e+008,None,None
1506944,000,0214992,2017,1,F,22,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,20.0,20,120,150,0.889999985695,2400.0,0.0551,None,None,None,None,None,None,None,40,290,145,145,None,None,None,None,0,108,0,0,0,0,None,N,7740.0,1.0,None,None,None,None,None,None,None,1.97052e+008,None,None
1506945,000,0214993,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:51:02,3,60.0,60,130,150,0.930000007153,7800.0,0.1791,None,None,28850.0,None,None,None,None,50,575,290,290,None,None,None,None,0,125,0,0,0,0,None,N,28850.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.97052e+008,None,None
1506946,000,0214994,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:29:33,3,60.0,60,130,150,0.930000007153,7800.0,0.1791,None,None,28850.0,None,None,None,None,50,575,290,290,None,None,None,None,0,125,0,0,0,0,None,N,28850.0,0.980000019073,None,None,None,None,TomCalpAdjust,None,None,1.97052e+008,None,None
1506947,000,0214995,2017,1,F,21,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:45:18,3,10.0,10,90,150,0.769999980927,900.0,0.0207,None,None,2710.0,None,None,None,None,40,290,145,145,01,None,-50,None,0,108,0,0,0,0,None,N,2710.0,0.97000002861,None,None,None,None,TomCalpAdjust,None,None,1.97052e+008,None,None
1506948,000,1900460,2017,1,S,02,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:45:16,3,55.0,55,110,150,1.0,6050.0,0.1389,None,None,22690.0,None,None,None,None,1,3.75,3.75,3.75,None,None,None,None,1,6013,0,0,0,0,None,N,22690.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.9704e+008,None,None
1506949,000,1900461,2017,1,F,22,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:30:11,3,45.0,45,110,150,0.850000023842,4950.0,0.1136,None,None,None,None,None,None,None,40,210,105,105,20,None,None,None,0,105,0,0,0,0,None,N,7210.0,0.949999988079,None,None,None,None,None,None,None,1.97065e+008,None,None
1506950,000,1900462,2017,1,F,22,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:40:01,3,40.0,40,100,150,0.810000002384,4000.0,0.0918,None,None,None,None,None,None,None,40,210,105,105,20,None,None,None,0,105,0,0,0,0,None,N,6460.0,0.949999988079,None,None,None,None,None,None,None,1.97058e+008,None,None
1506951,000,1900463,2017,1,A,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,None,None,None,None,1.0,37026.0,0.85,None,None,64520.0,None,None,None,None,1,77500,38750,38750,None,None,None,None,0,314,0,0,0,0,None,N,64520.0,0.899999976158,None,None,None,None,TomCalpAdjust,None,None,1.97058e+008,None,None
1506952,000,1900464,2017,1,F,21,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:45:54.000001,3,50.0,50,90,150,0.769999980927,4500.0,0.1033,None,None,5390.0,None,None,None,None,50,140,70,70,None,None,None,None,0,119,0,0,0,0,None,N,5390.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97058e+008,None,None
1506953,000,1900465,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:27:03,3,50.0,50,90,150,0.769999980927,4500.0,0.1033,None,None,10590.0,None,None,None,None,50,275,140,140,None,None,None,None,0,119,0,0,0,0,None,N,10590.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97058e+008,None,None
1506954,000,1900466,2017,1,F,22,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:43:00,3,50.0,50,90,150,0.769999980927,4500.0,0.1033,None,None,None,None,None,None,None,50,140,70,70,None,None,None,None,0,119,0,0,0,0,None,N,5390.0,1.0,None,None,None,None,None,None,None,1.97058e+008,None,None
1506955,000,1900467,2017,1,F,22,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:48:45,3,50.0,50,90,150,0.769999980927,4500.0,0.1033,None,None,None,None,None,None,None,50,140,70,70,20,None,-61,None,0,119,0,0,0,0,None,N,2100.0,1.0,None,None,None,None,None,None,None,1.9706e+008,None,None
1506956,000,1900469,2017,1,A,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:44:16,3,None,None,None,None,1.0,42253.0,0.97,None,None,24250.0,None,None,None,None,1,25000,25000,25000,None,None,None,None,1,3016,0,0,0,0,None,N,24250.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.9719e+008,None,None
1506957,000,1900474,2017,1,A,16,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,None,None,None,None,1.0,42253.0,0.97,None,None,None,None,None,None,None,1,50000,50000,50000,None,None,None,None,1,3016,0,0,0,0,None,N,48500.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.9719e+008,None,None
1506958,000,1900475,2017,1,A,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:26:54,3,None,None,None,None,1.0,125888.0,2.89,None,None,25000.0,None,None,None,None,1,25000,25000,25000,None,None,None,None,1,3016,0,0,0,0,None,N,72250.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.9719e+008,None,None
1506959,000,1900475,2017,2,A,16,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:26:54,3,None,None,None,None,1.0,125888.0,2.89,None,None,None,None,None,None,None,1,50000,50000,50000,None,None,None,None,1,3016,0,0,0,0,None,N,144500.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97092e+008,None,None
1506960,000,1900476,2017,1,A,02,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,None,None,None,None,1.0,88427.0,2.03,None,None,100000.0,None,None,None,None,1,100000,100000,100000,None,None,None,None,1,3016,0,0,0,0,None,N,203000.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.9699e+008,None,None
1506961,000,1900477,2017,1,A,02,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:32:30.000001,3,None,None,None,None,1.0,68825.0,1.58,None,None,100000.0,None,None,None,None,1,100000,100000,100000,None,None,None,None,1,3016,0,0,0,0,None,N,158000.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.96992e+008,None,None
1507183,000,0401164,2017,2,A,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:32:53,3,None,None,None,None,1.0,6098.0,0.14,None,None,0.0,None,None,None,None,1,11500,11500,11500,None,None,None,None,0,310,0,0,0,0,None,N,1530.0,0.949999988079,None,None,None,None,TomCalpAdjust,None,None,1.97039e+008,None,None
1507184,000,0401172,2017,1,A,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:45:08,3,None,None,None,None,1.0,43560.0,1.0,None,None,50400.0,None,None,None,None,1,52500,26250,26250,None,None,None,None,0,309,0,0,0,0,None,N,50400.0,0.959999978542,None,None,None,None,TomCalpAdjust,None,None,1.97039e+008,None,None
1507185,000,0401172,2017,2,A,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:45:08,3,None,None,None,None,1.0,60984.0,1.4,None,None,0.0,None,None,None,None,1,10500,10500,10500,None,None,None,None,0,309,0,0,0,0,None,N,14110.0,0.959999978542,None,None,None,None,TomCalpAdjust,None,None,1.97008e+008,None,None
1507186,000,0401174,2017,1,A,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:29:24,3,None,None,None,None,1.0,43560.0,1.0,None,None,42500.0,None,None,None,None,1,42500,21250,21250,None,None,None,None,0,307,0,0,0,0,None,N,42500.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97011e+008,None,None
1507187,000,0401174,2017,2,A,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:29:24,3,None,None,None,None,1.0,26572.0,0.61,None,None,0.0,None,None,None,None,1,8500,8500,8500,None,None,None,None,0,307,0,0,0,0,None,N,5190.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97011e+008,None,None
1507188,000,0401175,2017,1,A,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:48:02,3,None,None,None,None,1.0,43560.0,1.0,None,None,46730.0,None,None,None,None,1,52500,26250,26250,None,None,None,None,0,309,0,0,0,0,None,N,46730.0,0.889999985695,None,None,None,None,TomCalpAdjust,None,None,1.97011e+008,None,None
1507189,000,0401175,2017,2,A,09,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:48:02,3,None,None,None,None,1.0,42253.0,0.97,None,None,0.0,None,None,None,None,1,10500,10500,10500,None,None,None,None,0,309,0,0,0,0,None,N,9060.0,0.889999985695,None,None,None,None,TomCalpAdjust,None,None,1.97011e+008,None,None
1507190,000,0215121,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:39:23,3,50.0,50,139,150,0.959999978542,6950.0,0.1596,None,None,26230.0,None,None,None,None,50,575,290,290,20,None,-1,None,0,125,0,0,0,0,None,N,26230.0,0.959999978542,None,None,None,None,TomCalpAdjust,None,None,1.97038e+008,None,None
1507191,000,0215123,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,40.0,40,153,150,1.00999999046,6120.0,0.1405,None,None,23480.0,None,None,None,None,40,625,310,310,None,None,None,None,0,109,0,0,0,0,None,N,23480.0,0.930000007153,None,None,None,None,TomCalpAdjust,None,None,1.97038e+008,None,None
1507192,000,0215103,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,71.0,71,128,150,0.920000016689,9088.0,0.2086,None,None,32050.0,None,None,None,None,50,575,290,290,None,None,None,None,0,125,0,0,0,0,None,N,32050.0,1.0,None,None,None,None,TomCalpAdjust,None,None,1.97041e+008,None,None
1507193,000,0215104,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,None,None,3,60.0,60,120,150,0.889999985695,7200.0,0.1653,None,None,24390.0,None,None,None,None,50,525,260,260,None,None,None,None,0,124,0,0,0,0,None,N,24390.0,0.949999988079,None,None,None,None,TomCalpAdjust,None,None,1.97041e+008,None,None
1507194,000,0215105,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:39:17,3,45.0,45,120,150,0.889999985695,5400.0,0.124,None,None,19870.0,None,None,None,None,50,475,240,240,None,None,None,None,0,123,0,0,0,0,None,N,19870.0,0.990000009537,None,None,None,None,TomCalpAdjust,None,None,1.97009e+008,None,None
1507195,000,0215106,2017,1,F,01,0,Y,EOY ROLL,2016-11-19 06:22:51,LP401,2014-06-30 08:50:54,3,45.0,45,120,150,0.889999985695,5400.0,0.124,None,None,19870.0,None,None,None,None,50,475,240,240,None,None,None,None,0,123,0,0,0,0,None,N,19870.0,0.990000009537,None,None,None,None,TomCalpAdjust,None,None,1.97009e+008,None,None
